p_fatal,실제
0.3750994144044519,치명
0.05160396079270474,경+중등도
0.2583284852950622,중상
0.016397765404593315,중상
0.14992077707017928,경+중등도
0.09599171254649959,경+중등도
0.5862648320654352,경+중등도
0.1606210432702323,경+중등도
0.24497385629845006,경+중등도
0.29851797771845634,경+중등도
0.729082755865733,경+중등도
0.0587398385581332,경+중등도
0.127227863084205,경+중등도
0.5798266276241779,경+중등도
0.3486108871432354,경+중등도
0.3564406438712611,경+중등도
0.41566157211613164,경+중등도
0.1870610326566288,경+중등도
0.12341494181284218,경+중등도
0.19449386971950777,경+중등도
0.6687614734825215,경+중등도
0.14767355731365317,경+중등도
0.15581374413972468,경+중등도
0.30746572445663445,치명
0.0915946405733407,경+중등도
0.1289492959340003,경+중등도
0.052510569316496,경+중등도
0.007280404782464772,중상
0.11212031144683614,경+중등도
0.2572249674611304,경+중등도
0.2527546365653547,경+중등도
0.18773494153466563,경+중등도
0.5034526830351487,경+중등도
0.3100286341048333,경+중등도
0.15531505485976985,경+중등도
0.22936117104967965,경+중등도
0.32236972358706745,경+중등도
0.06903334593683992,경+중등도
0.09666726935160752,경+중등도
0.557030605091947,경+중등도
0.28847594348525524,치명
0.1225064950406458,경+중등도
0.2117835029232146,경+중등도
0.003034851528022933,경+중등도
0.1589933133113722,경+중등도
0.4103854012487497,경+중등도
0.04228851819046527,경+중등도
0.08304420425157669,경+중등도
0.01255221196782077,경+중등도
0.09929532301919614,경+중등도
0.0646794904427152,경+중등도
0.12929486418200734,경+중등도
0.12589908916743328,경+중등도
0.6531200391470602,중상
0.09605646353510917,경+중등도
0.12731596003849202,경+중등도
0.10860887412556537,경+중등도
0.0265882577576792,경+중등도
0.041865149629319746,경+중등도
0.4137316079360207,경+중등도
0.13112672903103115,경+중등도
0.3733660665710436,경+중등도
0.19407546611991952,경+중등도
0.3510294676594879,경+중등도
0.09673395772437798,경+중등도
0.5831477065457381,경+중등도
0.8852127470230539,경+중등도
0.1717892661556443,경+중등도
0.33161162741219435,경+중등도
0.1114683312712869,경+중등도
0.03364031398220924,경+중등도
0.4413292799296893,경+중등도
0.06228731343687436,중상
0.007325880171579094,중상
0.07264596006562858,경+중등도
0.14221422513765172,경+중등도
0.4970313374157824,경+중등도
0.0035267708877049996,경+중등도
0.11303568436611781,경+중등도
0.3908434084539107,경+중등도
0.03967007234269191,경+중등도
0.1498509733481078,경+중등도
0.07473759060681211,경+중등도
0.12204823505991036,경+중등도
0.33233742692867074,중상
0.3651033898718055,경+중등도
0.2239386886877842,경+중등도
0.5089707393932345,경+중등도
0.3023547354396294,치명
0.26545922197081556,경+중등도
0.24652522428036047,경+중등도
0.19750315404996513,경+중등도
0.16923151228018782,경+중등도
0.06809188681275345,경+중등도
0.1515305894734507,경+중등도
0.49433678832753086,경+중등도
0.7100128075542859,경+중등도
0.3112117605765131,경+중등도
0.5921978154209248,경+중등도
0.16311880508213364,경+중등도
0.30674588669475084,중상
0.0599907207882397,경+중등도
0.3023409985388052,경+중등도
0.19948209627348626,경+중등도
0.070054391535375,경+중등도
0.16379723295479306,경+중등도
0.4231305911136755,경+중등도
0.1173284571380687,경+중등도
0.2551176424038269,경+중등도
0.23302279412278334,경+중등도
0.08121465920694776,경+중등도
0.11077367439660668,경+중등도
0.0056660126699802525,경+중등도
0.2386926312581127,경+중등도
0.35559825923148763,경+중등도
0.5694927929834505,경+중등도
0.6612494823339775,경+중등도
0.5760019582240369,치명
0.14671522449980454,경+중등도
0.21807139090816244,경+중등도
0.5674226927715339,경+중등도
0.1138839741893668,경+중등도
0.10541009593849389,경+중등도
0.040134167132867986,중상
0.050417946350507274,경+중등도
0.07124901646501215,경+중등도
0.07590394368801617,경+중등도
0.4115263627936144,경+중등도
0.13430865192551913,경+중등도
0.2056206292069914,경+중등도
0.05281564474200077,경+중등도
0.18022022862949602,경+중등도
0.425345182669468,경+중등도
0.41593231375272954,경+중등도
0.18036570143014274,경+중등도
0.4474666971189241,경+중등도
0.23334633976791874,경+중등도
0.3538079536421053,경+중등도
0.4920324342409946,치명
0.17063806404801116,경+중등도
0.0550007051747976,중상
0.1575002707435701,경+중등도
0.4517765582219017,경+중등도
0.4096670412987582,경+중등도
0.04084835742400089,경+중등도
0.12030507488500657,경+중등도
0.26502703051347226,경+중등도
0.1643765661396868,경+중등도
0.08381239824301179,경+중등도
0.1607333249102324,치명
0.0796331196639777,경+중등도
0.2606344899851412,경+중등도
0.4465180168875538,치명
0.18547191541203903,경+중등도
0.09294652908625466,중상
0.08650624339123396,경+중등도
0.6417391011008009,경+중등도
0.3411367800602653,경+중등도
0.08380548323083692,경+중등도
0.16636098485831682,경+중등도
0.04996777328461721,경+중등도
0.051169800958145197,경+중등도
0.043927574620693056,경+중등도
0.05520694368194401,경+중등도
0.6636504659673735,치명
0.07797260262712659,경+중등도
0.566547079702578,경+중등도
0.04098611002785099,경+중등도
0.010848783944922058,경+중등도
0.0454536279263415,경+중등도
0.351999048298742,경+중등도
0.0927797928121266,경+중등도
0.4871931939177256,경+중등도
0.06276809144460192,경+중등도
0.48164249113053986,경+중등도
0.0031349363343253695,중상
0.10233509582061691,치명
0.36997645115545125,경+중등도
0.1841079781909004,경+중등도
0.10363062793077327,경+중등도
0.25878791017129904,경+중등도
0.15468180569067694,경+중등도
0.23444203301273195,경+중등도
0.4616933727826371,경+중등도
0.02762148816750302,경+중등도
0.3187609544075983,중상
0.08447443803487135,중상
0.6147999640144327,경+중등도
0.30558165607816035,경+중등도
0.0971538694991091,중상
0.8071962762073985,경+중등도
0.12788955478565964,경+중등도
0.06601532734974279,경+중등도
0.6659633253752479,경+중등도
0.2357662795894243,경+중등도
0.06988793364805868,경+중등도
0.7547109078497999,치명
0.04572466302813469,경+중등도
0.1148868785745939,경+중등도
0.2062650621081532,경+중등도
0.20369340659749646,경+중등도
0.4920244004715629,경+중등도
0.032505104261913095,경+중등도
0.041259560826605916,경+중등도
0.22140029120830737,경+중등도
0.05809445170908414,경+중등도
0.3339854744067631,경+중등도
0.19639075136233716,경+중등도
0.18437911971179388,경+중등도
0.2300867810868057,경+중등도
0.22014488190700668,경+중등도
0.12588894728350705,경+중등도
0.06582387236884249,경+중등도
0.1085846391716931,경+중등도
0.11238774162668812,경+중등도
0.013276686092496303,중상
0.17800463122488494,경+중등도
0.11137770345520918,경+중등도
0.18021085273758267,경+중등도
0.29342775650891145,경+중등도
0.12302238555018798,경+중등도
0.1709472496818166,경+중등도
0.8008574748921197,치명
0.06619432622588745,경+중등도
0.11951345102977638,중상
0.04361652558735091,경+중등도
0.37757321162959295,경+중등도
0.48289379569879914,경+중등도
0.21177039533649508,경+중등도
0.06193370828442598,경+중등도
0.1173223690190182,경+중등도
0.12393017539912321,경+중등도
0.17486244658948558,경+중등도
0.13613069531258648,경+중등도
0.13035151939254078,경+중등도
0.1963196770456024,경+중등도
0.09575893667353301,경+중등도
0.612335311554428,치명
0.06667191391622945,경+중등도
0.1835499892472916,경+중등도
0.07411375339357804,경+중등도
0.10950809013046892,경+중등도
0.154683810073174,경+중등도
0.07961625707964788,경+중등도
0.07228786190382999,경+중등도
0.2870485463379006,경+중등도
0.09962554421677493,경+중등도
0.5430081709183187,경+중등도
0.06731516843322799,경+중등도
0.4848827858462253,중상
0.2983354195475612,치명
0.38445604363985114,경+중등도
0.10566946541113544,경+중등도
0.4823302398969791,경+중등도
0.15781128831066474,경+중등도
0.22024655087369718,경+중등도
0.10546704039635703,경+중등도
0.14143653218079158,경+중등도
0.12813027131417157,경+중등도
0.24595095475733664,경+중등도
0.13882425615388977,경+중등도
0.1188261573313351,경+중등도
0.10112227685479414,경+중등도
0.07655548564270086,중상
0.08051607072437389,경+중등도
0.17294022800159606,중상
0.20020375699292078,경+중등도
0.34002103348107426,치명
0.07599446760368507,경+중등도
0.11018423852329125,중상
0.44423983117914806,경+중등도
0.0726848229056309,중상
0.16277495797720506,경+중등도
0.17250399341898845,경+중등도
0.2559255993654423,경+중등도
0.3219770491680806,경+중등도
0.00496632983450548,경+중등도
0.5662253967995033,경+중등도
0.3093117102708897,경+중등도
0.2587976444102495,경+중등도
0.05497340476809274,경+중등도
0.1504835097891903,경+중등도
0.13440921379846169,경+중등도
0.46908122622911175,경+중등도
0.3967791497367308,경+중등도
0.2147791213620749,경+중등도
0.16222828119134966,경+중등도
0.05806982240304468,경+중등도
0.39922502921047415,경+중등도
0.10023155884210806,경+중등도
0.03278823172072606,경+중등도
0.05967797144295032,경+중등도
0.18273432186862335,중상
0.14192065533288165,경+중등도
0.09206801883786984,중상
0.09333106427612294,경+중등도
0.3102374384078361,경+중등도
0.27152502827764746,경+중등도
0.20199636247156602,경+중등도
0.8215289520362085,치명
0.22697800412351787,경+중등도
0.4549571659370996,경+중등도
0.10556508961663015,경+중등도
0.07189559995108157,경+중등도
0.7269708252041364,치명
0.32154283774604214,치명
0.7214690015849401,경+중등도
0.03870539131512179,경+중등도
0.04612439219015633,경+중등도
0.09668374177807808,경+중등도
0.11631590052393616,경+중등도
0.07228736564773312,중상
0.7673263534130808,경+중등도
0.10552344781254913,경+중등도
0.21640965036567314,경+중등도
0.10475189978363082,경+중등도
0.04888002066220549,경+중등도
0.5316635747861785,경+중등도
0.1345326953026336,경+중등도
0.13228837406132934,경+중등도
0.16789097979087228,경+중등도
0.09015713839422661,경+중등도
0.1204760870452337,경+중등도
0.1658629130405786,경+중등도
0.07206134260856377,경+중등도
0.31742063387009956,중상
0.27233854345225655,경+중등도
0.4213983888315518,경+중등도
0.29460132354861235,경+중등도
0.3591099734574292,경+중등도
0.2869595150032922,경+중등도
0.3281352220730877,경+중등도
0.6546351017439136,경+중등도
0.5574643424133517,경+중등도
0.204197254881618,경+중등도
0.08567119835366394,경+중등도
0.03177105336497816,경+중등도
0.232634817143306,경+중등도
0.2126702739984158,경+중등도
0.10403344977945765,경+중등도
0.10781484376808703,경+중등도
0.1169948582619329,경+중등도
0.0160886196467525,경+중등도
0.10423927098985492,경+중등도
0.5006661408865617,경+중등도
0.06486338463327213,경+중등도
0.0917771088545703,경+중등도
0.40141953974425554,경+중등도
0.3212056666951653,경+중등도
0.14274406258527192,경+중등도
0.04098959584177707,경+중등도
0.018148704539325964,경+중등도
0.27876438876775006,경+중등도
0.42055702415362833,경+중등도
0.1764039965448427,경+중등도
0.1970083215222879,경+중등도
0.43535705971927996,경+중등도
0.04497921845585972,경+중등도
0.36909216993948823,경+중등도
0.0693473432509904,경+중등도
0.1228618467684011,경+중등도
0.3257284549640153,경+중등도
0.10327679645217581,경+중등도
0.02078211632754247,경+중등도
0.1748541859650783,치명
0.6442811150556479,경+중등도
0.006431100361870859,중상
0.24202080667070058,경+중등도
0.07130028655908927,경+중등도
0.05373746301104393,경+중등도
0.02587892843136544,경+중등도
0.5114411049894173,경+중등도
0.1079205040238825,경+중등도
0.502871268164042,경+중등도
0.11831768789426644,경+중등도
0.1663154075484274,경+중등도
0.051323142933186176,경+중등도
0.25648370003463855,경+중등도
0.13888491714616424,경+중등도
0.013183502213523096,중상
0.031891739162519285,경+중등도
0.19537555828932338,경+중등도
0.23363232020856353,경+중등도
0.054973535435000435,경+중등도
0.037160205114709084,중상
0.018921862260009956,경+중등도
0.5400281633456009,경+중등도
0.023851145092220652,중상
0.1014589478374101,경+중등도
0.14208766067786396,경+중등도
0.15231498713742123,경+중등도
0.1308300533455245,경+중등도
0.12529401932200754,경+중등도
0.6334935534359354,경+중등도
0.22097814201841506,경+중등도
0.17137171757919342,경+중등도
0.3910207397118714,경+중등도
0.2861409617976713,경+중등도
0.3458762015777746,경+중등도
0.8309454307440739,경+중등도
0.07594864768169304,경+중등도
0.48814300387024695,경+중등도
0.5862719984922001,치명
0.34093350249202975,경+중등도
0.5781755459676222,경+중등도
0.15474751201438205,경+중등도
0.5173812460178152,경+중등도
0.3681867153787195,경+중등도
0.34567599709514757,경+중등도
0.2948258206684955,경+중등도
0.06557790888154487,경+중등도
0.08953588363597631,경+중등도
0.13332736944238624,경+중등도
0.06609572354304706,중상
0.011208440983790383,중상
0.09738477889422918,경+중등도
0.20844090754416564,경+중등도
0.11974122245133643,경+중등도
0.404536922260687,경+중등도
0.15484074547804513,경+중등도
0.12283637952617366,경+중등도
0.11995445879351652,경+중등도
0.22110563365625757,경+중등도
0.04885081826801015,중상
0.005096894403933186,중상
0.11070914365059066,경+중등도
0.05067635648865948,경+중등도
0.3523887134900061,경+중등도
0.1304878191342274,경+중등도
0.7146531987817951,치명
0.40962441083830076,경+중등도
0.09036854186756049,경+중등도
0.04888094217428977,경+중등도
0.15867933888766672,경+중등도
0.4231008235274924,경+중등도
0.1540455306682955,경+중등도
0.04485080570506932,경+중등도
0.31170466188281293,경+중등도
0.35363892664943664,경+중등도
0.09497095749296897,경+중등도
0.0956630841095066,경+중등도
0.621477740144018,경+중등도
0.2936611142235603,경+중등도
0.4369434450351357,경+중등도
0.31604684823429596,치명
0.37589122259138447,경+중등도
0.6370684925240901,경+중등도
0.04009755919070001,경+중등도
0.10711904559373582,경+중등도
0.22370618217479135,경+중등도
0.18892175696234795,경+중등도
0.4532442989947423,경+중등도
0.06173002627778262,경+중등도
0.42471390588842056,경+중등도
0.30586464088924337,중상
0.4253155356931773,경+중등도
0.19995503311933774,경+중등도
0.08357555718518499,경+중등도
0.4044562204599893,경+중등도
0.05452937713480588,경+중등도
0.45261815490856444,경+중등도
0.18539031339436063,경+중등도
0.13322676684392623,경+중등도
0.13350552116533207,경+중등도
0.7109876150994557,경+중등도
0.06799635029721662,경+중등도
0.18854948979490938,경+중등도
0.41734436840068145,경+중등도
0.44552004980421905,경+중등도
0.11758289088837721,경+중등도
0.39691146434611574,경+중등도
0.038855856956529655,경+중등도
0.44097642846702073,경+중등도
0.22188561630973047,경+중등도
0.642696740028199,치명
0.4419687951403019,경+중등도
0.2808302466307906,치명
0.04259288558232688,경+중등도
0.20519296958972988,경+중등도
0.06646775883664967,경+중등도
0.08353475563557271,경+중등도
0.6089913031983781,치명
0.13930207843768005,경+중등도
0.044892269137756825,경+중등도
0.2648774870114067,경+중등도
0.8000308563586764,경+중등도
0.20051563987294307,경+중등도
0.326751192433439,경+중등도
0.32566195565770717,경+중등도
0.28656736612214667,경+중등도
0.15129936948356096,경+중등도
0.0490226873657429,경+중등도
0.2805548006441607,경+중등도
0.34032387772292544,경+중등도
0.08810105983411355,경+중등도
0.05676094106726295,경+중등도
0.02960820031494307,경+중등도
0.49819876459874285,경+중등도
0.4184814311402986,치명
0.033444286691595125,경+중등도
0.14104597838061103,경+중등도
0.2465551180050772,중상
0.06035775114375728,경+중등도
0.1116650386086771,경+중등도
0.2288073480142047,경+중등도
0.24270152556720392,경+중등도
0.2598984354468245,경+중등도
0.061348939155325986,경+중등도
0.09484379097590784,경+중등도
0.15162907712993282,경+중등도
0.17481965447243672,경+중등도
0.17417018186278624,경+중등도
0.12241429179567488,중상
0.123234602015231,중상
0.7126895168533741,경+중등도
0.3004197124448808,경+중등도
0.02861540963810974,경+중등도
0.008849418446854574,경+중등도
0.24493641675412178,경+중등도
0.33448886681272477,경+중등도
0.42429517282944657,경+중등도
0.23215407295344712,경+중등도
0.07402974801721988,경+중등도
0.18957671887794794,경+중등도
0.21791695784775678,경+중등도
0.1021166285532958,경+중등도
0.5752898214321808,중상
0.2712348233033624,경+중등도
0.19452468602924233,경+중등도
0.10371947809023922,경+중등도
0.01166850557864868,중상
0.27247241398125227,경+중등도
0.10577398004791987,경+중등도
0.34479120347091774,경+중등도
0.04691314033094431,경+중등도
0.07776148899450426,중상
0.7461623562417983,경+중등도
0.11874930135199957,중상
0.20737383669700934,경+중등도
0.00749572349500451,경+중등도
0.13010448972972735,경+중등도
0.4340267918689986,경+중등도
0.21659876161035796,경+중등도
0.045770644076113524,경+중등도
0.005660569112653589,경+중등도
0.3310891955424749,경+중등도
0.10451461700785841,경+중등도
0.26283579526561135,경+중등도
0.16390998037814453,경+중등도
0.06058254830462447,경+중등도
0.08860706927914704,경+중등도
0.24209430739077784,경+중등도
0.2260865012570453,경+중등도
0.6295679758149775,경+중등도
0.3055177246858806,경+중등도
0.5289362572283852,경+중등도
0.17663995720632586,경+중등도
0.17691519244040252,경+중등도
0.34047917314212,경+중등도
0.013973788291352868,경+중등도
0.024009632810662818,경+중등도
0.03405126621130235,경+중등도
0.12686600964044184,경+중등도
0.2639763108485098,경+중등도
0.38710852894885334,경+중등도
0.002282319962296881,경+중등도
0.11001196982942912,중상
0.13060359384357148,경+중등도
0.07863602595173978,경+중등도
0.07283785687082836,경+중등도
0.17723659818032486,경+중등도
0.24319002087683053,경+중등도
0.25163134604235826,경+중등도
0.05652062662938915,경+중등도
0.12375179067480836,경+중등도
0.11785807219853457,경+중등도
0.2851559462313861,치명
0.6717459468880292,치명
0.03625147073207887,경+중등도
0.2268825591093345,중상
0.28257492710606463,경+중등도
0.04013378345254393,경+중등도
0.30811466402824367,중상
0.19589979878083508,경+중등도
0.36872681499261845,경+중등도
0.0030793379754250963,중상
0.6444590375385147,경+중등도
0.138295586951331,경+중등도
0.3616564312690942,경+중등도
0.40118709226473576,중상
0.5437082811284973,경+중등도
0.05284927300711062,경+중등도
0.3300679490577625,경+중등도
0.009451970094441634,경+중등도
0.1574648902890546,경+중등도
0.1746762203619492,경+중등도
0.21637492924565194,경+중등도
0.32316676758782087,경+중등도
0.14796834558224695,경+중등도
0.021258613470301942,경+중등도
0.04486029007301762,경+중등도
0.1541234942746349,경+중등도
0.11053641175091485,경+중등도
0.31623920670672034,치명
0.43192402942845165,경+중등도
0.08322847189833542,경+중등도
0.3179520128531869,경+중등도
0.0041206238818509745,경+중등도
0.015561131467588895,경+중등도
0.23048810104850867,경+중등도
0.5305711321279398,치명
0.300714243800655,경+중등도
0.5190832974665343,경+중등도
0.336317505692411,경+중등도
0.054382691301097776,경+중등도
0.15056703226215631,경+중등도
0.3818307881153011,경+중등도
0.27556719210028185,경+중등도
0.007621232749009853,중상
0.18839264348576865,경+중등도
0.7172186242333781,경+중등도
0.005422025345559855,중상
0.590505481641241,중상
0.04742597952716915,경+중등도
0.48847956468826714,경+중등도
0.5516833548349077,경+중등도
0.12983017822481233,경+중등도
0.006032236347300521,경+중등도
0.09768934620318702,경+중등도
0.028397441248881296,경+중등도
0.5793607579706752,경+중등도
0.8193279595513842,중상
0.256450338629484,경+중등도
0.5096405627088547,경+중등도
0.2550902076271122,경+중등도
0.0304350270987285,경+중등도
0.0853935142858722,경+중등도
0.16570905240396008,경+중등도
0.04318721302275095,경+중등도
0.10344001125494734,경+중등도
0.03443800849698394,경+중등도
0.020231451363134218,경+중등도
0.3041613637164872,경+중등도
0.38867832328358976,경+중등도
0.38887389022686597,경+중등도
0.21652552271152128,경+중등도
0.36080768629472554,경+중등도
0.3033464455495859,경+중등도
0.3630600239791901,경+중등도
0.6408463285231941,경+중등도
0.26759028005740443,경+중등도
0.3479222395478187,경+중등도
0.1218882458381258,경+중등도
0.14841738329902407,경+중등도
0.0773965621915518,경+중등도
0.20350904650226345,경+중등도
0.489531441538946,경+중등도
0.3432468532582589,경+중등도
0.09487701261763458,경+중등도
0.19106708801193661,중상
0.7996917323813189,경+중등도
0.24480663601665328,경+중등도
0.3786128653677714,치명
0.08620474132333562,경+중등도
0.48421764737945816,경+중등도
0.483136990238383,경+중등도
0.28713807135485636,경+중등도
0.06196374615736911,중상
0.41610839832071056,경+중등도
0.10705825883404203,경+중등도
0.4244520157215623,경+중등도
0.17704436180513902,치명
0.1608354252559502,경+중등도
0.6644008049068595,경+중등도
0.6765699519214031,경+중등도
0.6106148063264082,경+중등도
0.0602640344016744,경+중등도
0.2944744950260865,경+중등도
0.07273907371519538,경+중등도
0.06775672224209785,경+중등도
0.22607962871248355,경+중등도
0.23106920999637007,경+중등도
0.2730582032633815,경+중등도
0.02485289579031744,경+중등도
0.4907341766868911,경+중등도
0.12771147105849898,경+중등도
0.35016982251922596,경+중등도
0.474096918854033,경+중등도
0.23542417691823006,경+중등도
0.2965746164266566,경+중등도
0.19472036446265606,경+중등도
0.3628913828572197,경+중등도
0.8272212853706785,경+중등도
0.04156360151162762,경+중등도
0.02826888364504752,중상
0.10184558164061604,경+중등도
0.6557166047422959,중상
0.2934824855938942,치명
0.04716003740130409,경+중등도
0.054860002733399416,경+중등도
0.15654510231179888,경+중등도
0.4485011008789454,경+중등도
0.1750021772638514,중상
0.37237702033522807,경+중등도
0.07924471144253133,경+중등도
0.07217336055604255,경+중등도
0.037838660241417105,경+중등도
0.2228903265804659,경+중등도
0.05487654341263929,경+중등도
0.5084268868884328,경+중등도
0.0906774493190734,경+중등도
0.140140748595957,경+중등도
0.027580371621044052,중상
0.649464730069855,경+중등도
0.060915384553306105,경+중등도
0.040557672107049025,중상
0.05543940732069319,경+중등도
0.04995022603224703,경+중등도
0.21951826403546684,경+중등도
0.3604813342241087,경+중등도
0.09303010606858941,경+중등도
0.32667850302562296,경+중등도
0.3844120740231616,경+중등도
0.20444477720565535,경+중등도
0.15953083389523381,경+중등도
0.004365251776652054,경+중등도
0.20244039566880923,경+중등도
0.11832851117629024,경+중등도
0.06904242103287388,경+중등도
0.38351678479441514,경+중등도
0.006049771613241874,경+중등도
0.043916331623242315,경+중등도
0.14712948496174755,경+중등도
0.5632341593268615,경+중등도
0.3064345510582271,경+중등도
0.15904123581505822,경+중등도
0.20406518832249299,경+중등도
0.09070969407258807,경+중등도
0.1503759662107621,경+중등도
0.253814044281645,경+중등도
0.29597126476886904,경+중등도
0.12077478282739347,경+중등도
0.04115983638909273,경+중등도
0.22547366581132847,경+중등도
0.16408498859315196,경+중등도
0.1609787889600501,경+중등도
0.4980660627632365,경+중등도
0.23369710195955404,경+중등도
0.7979314051040042,치명
0.8824137966121425,치명
0.1941271438827387,경+중등도
0.07871326554372245,경+중등도
0.17982325873304983,경+중등도
0.2820973916109801,경+중등도
0.4573347626006048,경+중등도
0.10135210664532802,경+중등도
0.19612990600305524,치명
0.1806861040452651,경+중등도
0.21452347343760272,경+중등도
0.18651192499309452,경+중등도
0.2208685180871528,중상
0.09548672194475953,경+중등도
0.10515229071303785,경+중등도
0.16983182167950575,중상
0.06237784615332839,경+중등도
0.37526164156145886,경+중등도
0.589800455102898,경+중등도
0.01995173098911605,중상
0.07691552136952506,경+중등도
0.09755806654656025,중상
0.09608998719879863,경+중등도
0.03877145062787613,경+중등도
0.2744783609082204,경+중등도
0.11055839181608286,경+중등도
0.08595217153124186,경+중등도
0.48162127989357967,경+중등도
0.23798000290897506,경+중등도
0.06788349902529862,경+중등도
0.425897274643482,경+중등도
0.04361936823442581,경+중등도
0.19331621813441868,경+중등도
0.025853544956302103,경+중등도
0.2893380073783019,경+중등도
0.49227998185856164,경+중등도
0.4039325950388946,경+중등도
0.07292384658339161,경+중등도
0.30555183546420855,경+중등도
0.1680053461467799,경+중등도
0.19046930019482766,경+중등도
0.33642045670912574,경+중등도
0.2529151879436882,경+중등도
0.06827846194864029,경+중등도
0.19978820008719575,경+중등도
0.08931027368113999,경+중등도
0.19352230124742298,경+중등도
0.6861211092360217,경+중등도
0.22866818297305955,경+중등도
0.38024174588963017,경+중등도
0.07300271009442844,경+중등도
0.05794922990011289,치명
0.3065486129601095,경+중등도
0.24798283983821615,경+중등도
0.11074988967813555,경+중등도
0.40662062903647495,경+중등도
0.10559317247870531,경+중등도
0.47717665666900055,경+중등도
0.8314354621297749,치명
0.0038386150875576986,경+중등도
0.13396370082473427,경+중등도
0.37079728666564105,경+중등도
0.30820517273214565,치명
0.21510861745477705,경+중등도
0.2883881050092243,경+중등도
0.3824468643932935,경+중등도
0.15479008797987434,경+중등도
0.12532603412315393,경+중등도
0.8250848643253921,치명
0.17732624887238022,경+중등도
0.11502248248561826,경+중등도
0.18434503347930206,경+중등도
0.12319855718646007,경+중등도
0.005569500292680954,중상
0.18840914481336593,경+중등도
0.03740763972228895,경+중등도
0.1551604309845178,치명
0.17788496353662295,경+중등도
0.16136236368695064,경+중등도
0.05319800161443409,경+중등도
0.049823492744553444,경+중등도
0.40238572525585575,경+중등도
0.2791789944980066,경+중등도
0.13643263582104903,경+중등도
0.32398824870182713,경+중등도
0.27600295784760676,경+중등도
0.20461976887176356,경+중등도
0.29434903308367494,경+중등도
0.7113401513441393,치명
0.9374730943060202,치명
0.25803122594750333,경+중등도
0.5023867253660589,경+중등도
0.3813461615574048,경+중등도
0.27955051022899563,경+중등도
0.19808179357600678,경+중등도
0.0658539226543096,경+중등도
0.09499243893648855,경+중등도
0.5252446204863992,치명
0.10282959834673144,경+중등도
0.10311538552629311,경+중등도
0.6809160844504767,경+중등도
0.39956535171434643,경+중등도
0.38793841428371295,경+중등도
0.17836122242073912,경+중등도
0.536346325830332,경+중등도
0.1318706580373197,경+중등도
0.2711847045383226,경+중등도
0.06760287513863245,경+중등도
0.30378333084339365,경+중등도
0.21582879416916298,경+중등도
0.020458821277630226,경+중등도
0.7651497238483977,치명
0.20738566997625693,경+중등도
0.22791090313179704,경+중등도
0.20890709251073872,경+중등도
0.6043785033551939,경+중등도
0.11047776667345106,경+중등도
0.09402573133839509,경+중등도
0.21199251426029628,경+중등도
0.059831799470665636,경+중등도
0.017547841439700108,경+중등도
0.05566277158496913,경+중등도
0.5360768314184029,경+중등도
0.09225137082273527,중상
0.10676782614979878,경+중등도
0.1501966633864983,중상
0.04822538265184276,경+중등도
0.17886251741446615,경+중등도
0.31315523461897593,경+중등도
0.016346225866727224,중상
0.009820153943772633,경+중등도
0.23678284857814957,경+중등도
0.31217930057033455,치명
0.16443094311167142,경+중등도
0.5240504049651613,경+중등도
0.02551145277810221,경+중등도
0.08618148543225686,경+중등도
0.4220150149180795,경+중등도
0.030128950648608304,경+중등도
0.35274989366689624,경+중등도
0.2454020779645345,경+중등도
0.9490174633357008,치명
0.20710561422051907,경+중등도
0.7938707530230076,치명
0.055339452623151014,경+중등도
0.06592969985962165,경+중등도
0.06473526340742831,경+중등도
0.11221840633592556,중상
0.33980835020324074,경+중등도
0.48248009934637565,경+중등도
0.04291707599700791,경+중등도
0.07628616096684936,중상
0.04305597579763168,중상
0.4592423228076142,경+중등도
0.12963953330795264,경+중등도
0.07184729116175949,경+중등도
0.0790385804273729,경+중등도
0.2677551472398228,경+중등도
0.2150994952262341,경+중등도
0.0724501054115268,경+중등도
0.06650395851624918,중상
0.05826251404563949,중상
0.2575722268990929,경+중등도
0.25793808499329435,경+중등도
0.13003903052175927,경+중등도
0.11657299304453676,경+중등도
0.742873146804178,치명
0.3708532629053966,경+중등도
0.43777176596148726,경+중등도
0.3750462794600013,경+중등도
0.032982990662387225,경+중등도
0.08805072683340291,경+중등도
0.22484111389384856,경+중등도
0.2491309346037626,경+중등도
0.24980161395961145,경+중등도
0.29100457315610306,경+중등도
0.2999276488158011,경+중등도
0.10934083884377747,경+중등도
0.17979829932405697,경+중등도
0.9342770945661357,경+중등도
0.20334849120237605,중상
0.4264991408410574,경+중등도
0.25281339819575693,경+중등도
0.053798780402778336,경+중등도
0.3524935982620516,치명
0.5005452954233388,경+중등도
0.3934004484922416,경+중등도
0.010842613719419735,경+중등도
0.11393862333547981,경+중등도
0.30665098149840114,경+중등도
0.332134673335926,치명
0.20068076186969006,경+중등도
0.09753449073451263,경+중등도
0.13739989391981067,경+중등도
0.22572217515617465,치명
0.378555139265823,경+중등도
0.22018386079306382,경+중등도
0.13702710573965246,경+중등도
0.18582583360512495,경+중등도
0.040081046294633736,경+중등도
0.39103656442349877,경+중등도
0.5646660816616272,경+중등도
0.0447450972088132,경+중등도
0.18486908785769074,경+중등도
0.010144765570456567,경+중등도
0.25108637342249723,경+중등도
0.758504776859338,치명
0.2516584661018075,경+중등도
0.4277627460905145,경+중등도
0.45470363234922573,경+중등도
0.22108641698094803,경+중등도
